timestamp,vibration_g,strain_microstrain,temperature_c,displacement_mm,damage_class
2025-01-18 16:00:00,0.0946,257.246,22.819,1.878,0
2025-01-18 17:00:00,0.13136,295.024,22.008,2.1448,0
2025-01-18 18:00:00,0.13205,308.361,21.849,2.173,0
2025-01-18 19:00:00,0.10594,291.301,21.397,2.1485,0
2025-01-18 20:00:00,0.10438,254.065,16.226,1.8604,0
2025-01-18 21:00:00,0.07478,221.447,17.114,1.5159,0
2025-01-18 22:00:00,0.0847,192.505,14.44,1.2956,0
2025-01-18 23:00:00,0.06288,190.045,15.659,1.3237,0
2025-01-19 00:00:00,0.08835,181.264,14.892,1.3818,0
2025-01-19 01:00:00,0.08655,180.612,13.057,1.188,0
2025-01-19 02:00:00,0.10501,191.955,16.967,1.3929,0
2025-01-19 03:00:00,0.09292,194.747,16.081,1.29,0
2025-01-19 04:00:00,0.08026,202.757,17.409,1.4289,0
2025-01-19 05:00:00,0.10253,209.889,18.213,1.5055,0
2025-01-19 06:00:00,0.08987,258.065,20.264,1.7799,0
2025-01-19 07:00:00,0.11108,293.63,23.116,2.2696,0
2025-01-19 08:00:00,0.134,306.305,23.822,2.1746,0
2025-01-19 09:00:00,0.09673,307.58,25.686,2.2252,0
2025-01-19 10:00:00,0.1062,274.459,26.68,2.06,0
2025-01-19 11:00:00,0.08048,239.613,28.43,1.759,0
2025-01-19 12:00:00,0.08667,222.164,26.638,1.4435,0
2025-01-19 13:00:00,0.07056,214.806,25.073,1.3896,0
2025-01-19 14:00:00,0.09055,228.151,27.526,1.5032,0
2025-01-19 15:00:00,0.09296,234.975,24.894,1.6637,0
2025-01-19 16:00:00,0.12345,254.998,25.387,1.9202,0
2025-01-19 17:00:00,0.12271,306.11,23.062,2.0452,0
2025-01-19 18:00:00,0.12078,312.467,20.892,2.1736,0
2025-01-19 19:00:00,0.11967,284.384,19.915,2.0348,0
2025-01-19 20:00:00,0.09051,246.291,20.39,1.8127,0
2025-01-19 21:00:00,0.09758,221.855,19.299,1.7257,0
2025-01-19 22:00:00,0.09241,193.501,15.936,1.3128,0
2025-01-19 23:00:00,0.11237,190.291,15.446,1.2566,0
2025-01-20 00:00:00,0.07454,193.322,16.504,1.2469,0
2025-01-20 01:00:00,0.0788,181.077,14.402,1.3571,0
2025-01-20 02:00:00,0.07521,182.245,16.416,1.335,0
2025-01-20 03:00:00,0.08529,193.761,16.939,1.2854,0
2025-01-20 04:00:00,0.08992,197.542,18.589,1.3982,0
2025-01-20 05:00:00,0.09207,218.36,18.66,1.494,0
2025-01-20 06:00:00,0.11968,242.13,19.305,1.8345,0
2025-01-20 07:00:00,0.11523,286.691,20.278,2.32,0
2025-01-20 08:00:00,0.14183,314.521,22.872,2.3171,0
2025-01-20 09:00:00,0.12909,301.556,24.905,2.1672,0
2025-01-20 10:00:00,0.1065,259.641,26.057,1.8589,0
2025-01-20 11:00:00,0.08894,232.918,29.333,1.6102,0
2025-01-20 12:00:00,0.11457,222.0,28.54,1.6372,0
2025-01-20 13:00:00,0.07368,215.208,25.854,1.5582,0
2025-01-20 14:00:00,0.08903,220.738,26.826,1.5156,0
2025-01-20 15:00:00,0.08372,227.686,24.967,1.7492,0
2025-01-20 16:00:00,0.12807,261.569,23.871,1.8811,0
2025-01-20 17:00:00,0.13327,302.909,22.988,2.2078,0
2025-01-20 18:00:00,0.12186,309.538,21.956,2.283,0
2025-01-20 19:00:00,0.12878,276.252,19.253,2.0757,0
2025-01-20 20:00:00,0.10974,251.796,19.489,1.7372,0
2025-01-20 21:00:00,0.08651,223.321,15.6,1.4998,0
2025-01-20 22:00:00,0.09443,187.631,16.024,1.4561,0
2025-01-20 23:00:00,0.08742,194.975,18.534,1.3404,0
2025-01-21 00:00:00,0.08459,185.695,15.643,1.3598,0
2025-01-21 01:00:00,0.08151,191.135,17.3,1.2631,0
2025-01-21 02:00:00,0.08729,189.84,16.289,1.3988,0
2025-01-21 03:00:00,0.0855,200.156,17.83,1.3955,0
2025-01-21 04:00:00,0.08604,200.658,18.307,1.3268,0
2025-01-21 05:00:00,0.08502,227.159,19.618,1.5538,0
2025-01-21 06:00:00,0.12697,251.867,20.44,1.9024,0
2025-01-21 07:00:00,0.11003,292.753,23.445,2.052,0
2025-01-21 08:00:00,0.13513,307.227,23.353,2.1946,0
2025-01-21 09:00:00,0.11879,290.192,26.417,2.1917,0
2025-01-21 10:00:00,0.12776,269.841,27.874,2.1101,0
2025-01-21 11:00:00,0.08188,248.635,27.611,1.638,0
2025-01-21 12:00:00,0.07663,221.488,27.032,1.5955,0
2025-01-21 13:00:00,0.07185,219.872,27.716,1.5526,0
2025-01-21 14:00:00,0.08934,214.516,26.201,1.4963,0
2025-01-21 15:00:00,0.07625,233.018,26.741,1.6917,0
2025-01-21 16:00:00,0.1009,262.132,22.178,1.8181,0
2025-01-21 17:00:00,0.0968,304.976,22.525,2.1103,0
2025-01-21 18:00:00,0.13289,310.999,18.986,2.0819,0
2025-01-21 19:00:00,0.11663,288.311,18.028,2.0695,0
2025-01-21 20:00:00,0.08879,251.885,20.012,1.8934,0
2025-01-21 21:00:00,0.10574,217.791,18.207,1.5551,0
2025-01-21 22:00:00,0.06964,189.346,15.316,1.4653,0
2025-01-21 23:00:00,0.09231,176.116,13.777,1.3561,0
2025-01-22 00:00:00,0.07359,172.598,11.979,1.2649,0
2025-01-22 01:00:00,0.10123,186.216,15.089,1.2663,0
2025-01-22 02:00:00,0.09111,193.13,19.245,1.3419,0
2025-01-22 03:00:00,0.07065,184.471,17.816,1.2526,0
2025-01-22 04:00:00,0.07433,198.997,17.865,1.395,0
2025-01-22 05:00:00,0.09998,219.526,20.542,1.5972,0
2025-01-22 06:00:00,0.1035,243.906,19.664,1.9535,0
2025-01-22 07:00:00,0.1206,291.138,22.733,2.1843,0
2025-01-22 08:00:00,0.14527,312.052,24.656,2.2307,0
2025-01-22 09:00:00,0.11365,295.84,25.676,2.071,0
2025-01-22 10:00:00,0.10774,273.344,27.682,1.92,0
2025-01-22 11:00:00,0.10418,225.178,27.746,1.7588,0
2025-01-22 12:00:00,0.09516,209.569,28.339,1.5579,0
2025-01-22 13:00:00,0.08157,213.232,26.506,1.557,0
2025-01-22 14:00:00,0.08199,220.95,27.81,1.5531,0
2025-01-22 15:00:00,0.07186,238.996,27.734,1.751,0
2025-01-22 16:00:00,0.09397,255.5,23.373,1.7441,0
2025-01-22 17:00:00,0.12645,286.364,22.024,2.2597,0
2025-01-22 18:00:00,0.12835,310.749,23.14,2.1881,0
2025-01-22 19:00:00,0.12353,284.454,19.754,2.1609,0
2025-01-22 20:00:00,0.11912,261.42,20.221,1.8028,0
2025-01-22 21:00:00,0.07846,211.555,16.763,1.5196,0
2025-01-22 22:00:00,0.0825,199.367,18.087,1.4004,0
2025-01-22 23:00:00,0.08501,204.115,15.899,1.362,0
2025-01-23 00:00:00,0.07355,186.649,16.007,1.3667,0
2025-01-23 01:00:00,0.09919,194.904,17.779,1.4416,0
2025-01-23 02:00:00,0.09302,192.086,16.067,1.4457,0
2025-01-23 03:00:00,0.08623,194.546,16.325,1.3744,0
2025-01-23 04:00:00,0.10687,201.575,18.159,1.5578,0
2025-01-23 05:00:00,0.07472,222.904,20.687,1.5952,0
2025-01-23 06:00:00,0.10655,251.87,19.818,1.9047,0
2025-01-23 07:00:00,0.12703,292.596,24.015,2.1956,0
2025-01-23 08:00:00,0.11903,314.66,24.051,2.2468,0
2025-01-23 09:00:00,0.12624,315.158,27.317,2.2253,0
2025-01-23 10:00:00,0.09337,267.358,24.02,1.9218,0
2025-01-23 11:00:00,0.10101,235.905,26.549,1.6733,0
2025-01-23 12:00:00,0.09815,221.021,25.673,1.5686,0
2025-01-23 13:00:00,0.08676,207.987,26.501,1.5828,0
2025-01-23 14:00:00,0.06322,217.509,27.191,1.5564,0
2025-01-23 15:00:00,0.08112,238.038,25.725,1.428,0
2025-01-23 16:00:00,0.11342,269.8,24.393,2.0214,0
2025-01-23 17:00:00,0.12289,289.419,23.059,2.1231,0
2025-01-23 18:00:00,0.09767,305.375,21.941,2.1933,0
2025-01-23 19:00:00,0.13755,298.47,18.934,1.9951,0
2025-01-23 20:00:00,0.10828,251.272,19.545,1.7875,0
2025-01-23 21:00:00,0.08288,227.563,18.25,1.5062,0
2025-01-23 22:00:00,0.09727,198.568,16.963,1.3439,0
2025-01-23 23:00:00,0.07461,192.148,16.57,1.297,0
2025-01-24 00:00:00,0.07374,186.415,16.212,1.3756,0
2025-01-24 01:00:00,0.08631,198.743,18.503,1.5302,0
2025-01-24 02:00:00,0.10349,197.382,16.556,1.4061,0
2025-01-24 03:00:00,0.10223,185.88,17.245,1.4515,0
2025-01-24 04:00:00,0.08965,197.29,17.952,1.3875,0
2025-01-24 05:00:00,0.09826,223.825,19.065,1.5718,0
2025-01-24 06:00:00,0.11614,251.635,20.363,1.8608,0
2025-01-24 07:00:00,0.10755,289.58,22.343,2.0834,0
2025-01-24 08:00:00,0.13773,320.278,24.772,2.2675,0
2025-01-24 09:00:00,0.11382,307.892,26.5,2.2669,0
2025-01-24 10:00:00,0.11047,263.893,27.114,2.0152,0
2025-01-24 11:00:00,0.08999,235.743,26.734,1.6841,0
2025-01-24 12:00:00,0.09147,215.488,28.937,1.4889,0
2025-01-24 13:00:00,0.08491,212.109,28.539,1.5205,0
2025-01-24 14:00:00,0.04858,219.125,26.861,1.4381,0
2025-01-24 15:00:00,0.09487,231.68,25.316,1.6634,0
2025-01-24 16:00:00,0.11435,257.431,25.515,1.9244,0
2025-01-24 17:00:00,0.12798,290.958,23.635,2.1339,0
2025-01-24 18:00:00,0.12877,298.059,20.119,2.2511,0
2025-01-24 19:00:00,0.14234,,20.222,2.1377,0
2025-01-24 20:00:00,0.11038,238.102,19.171,1.8294,0
2025-01-24 21:00:00,0.09796,206.951,16.534,1.4293,0
2025-01-24 22:00:00,0.09787,185.992,16.888,1.3814,0
2025-01-24 23:00:00,0.0871,188.451,14.315,1.3505,0
2025-01-25 00:00:00,0.07122,180.385,17.618,1.4806,0
2025-01-25 01:00:00,0.05275,191.626,17.717,1.3342,0
2025-01-25 02:00:00,0.07639,198.988,16.516,1.3839,0
2025-01-25 03:00:00,0.09188,204.153,18.208,1.4464,0
2025-01-25 04:00:00,0.0811,184.727,16.123,1.3745,0
2025-01-25 05:00:00,0.10232,220.145,19.074,1.6554,0
2025-01-25 06:00:00,0.10843,249.206,21.662,1.9424,0
2025-01-25 07:00:00,0.13809,285.252,22.281,2.2457,0
2025-01-25 08:00:00,0.12646,315.851,25.872,2.3548,0
2025-01-25 09:00:00,0.12824,313.164,28.654,2.4197,0
2025-01-25 10:00:00,0.11272,267.428,25.799,1.8591,0
2025-01-25 11:00:00,0.11074,230.329,26.805,1.8497,0
2025-01-25 12:00:00,0.06497,225.627,28.297,1.6364,0
2025-01-25 13:00:00,0.07799,206.549,29.744,1.6694,0
2025-01-25 14:00:00,0.09564,211.517,25.744,1.511,0
2025-01-25 15:00:00,0.11127,229.154,26.556,1.7436,0
2025-01-25 16:00:00,0.10953,267.242,27.2,2.0435,0
2025-01-25 17:00:00,0.11912,289.733,21.586,2.0378,0
2025-01-25 18:00:00,0.13909,304.354,20.478,2.2241,0
2025-01-25 19:00:00,0.13306,286.474,19.954,1.929,0
2025-01-25 20:00:00,0.10233,248.403,18.39,1.7829,0
2025-01-25 21:00:00,0.09667,220.908,18.747,1.4934,0
2025-01-25 22:00:00,0.0995,198.529,17.109,1.3876,0
2025-01-25 23:00:00,0.10543,183.756,14.089,1.5483,0
2025-01-26 00:00:00,0.09091,191.873,16.79,1.4793,0
2025-01-26 01:00:00,0.08254,,15.683,1.2103,0
2025-01-26 02:00:00,0.08147,189.992,18.505,1.4141,0
2025-01-26 03:00:00,0.08943,191.588,17.176,1.4246,0
2025-01-26 04:00:00,0.08395,207.332,18.408,1.3975,0
2025-01-26 05:00:00,0.09499,216.345,21.268,1.6107,0
2025-01-26 06:00:00,0.09395,268.961,23.087,1.8897,0
2025-01-26 07:00:00,0.1382,288.536,24.263,2.0573,0
2025-01-26 08:00:00,0.11632,308.741,23.149,2.1947,0
2025-01-26 09:00:00,0.11745,296.745,27.06,2.2207,0
2025-01-26 10:00:00,0.10782,277.646,26.127,1.9211,0
2025-01-26 11:00:00,0.11662,234.633,28.25,1.6447,0
2025-01-26 12:00:00,0.08038,214.54,26.463,1.4838,0
2025-01-26 13:00:00,0.0755,215.181,28.503,1.5364,0
2025-01-26 14:00:00,0.07884,217.986,26.4,1.6173,0
2025-01-26 15:00:00,0.11263,228.596,24.875,1.6447,0
2025-01-26 16:00:00,0.0729,263.514,26.029,2.0415,0
2025-01-26 17:00:00,0.1106,274.876,24.015,2.1056,0
2025-01-26 18:00:00,0.16278,307.557,21.435,2.267,0
2025-01-26 19:00:00,0.12972,292.684,22.36,2.1081,0
2025-01-26 20:00:00,0.09337,255.031,18.643,1.848,0
2025-01-26 21:00:00,0.09221,223.885,17.968,1.4844,0
2025-01-26 22:00:00,0.08614,196.905,17.298,1.562,0
2025-01-26 23:00:00,0.0929,193.601,15.633,1.2023,0
2025-01-27 00:00:00,0.10408,183.069,16.893,1.4807,0
2025-01-27 01:00:00,0.08668,192.208,15.892,1.3358,0
2025-01-27 02:00:00,0.07564,185.972,16.638,1.3858,0
2025-01-27 03:00:00,0.09219,190.179,19.72,1.5056,0
2025-01-27 04:00:00,0.07696,198.557,18.079,1.4882,0
2025-01-27 05:00:00,0.08031,224.248,17.88,1.4872,0
2025-01-27 06:00:00,0.08553,261.683,24.261,1.9332,0
2025-01-27 07:00:00,0.10385,311.173,26.94,2.3545,0
2025-01-27 08:00:00,0.11924,309.875,24.841,2.2316,0
2025-01-27 09:00:00,0.1085,302.824,24.246,2.3342,0
2025-01-27 10:00:00,0.1104,262.756,27.151,1.9594,0
2025-01-27 11:00:00,0.07833,238.018,27.78,1.6597,0
2025-01-27 12:00:00,0.04773,222.282,28.1,1.5005,0
2025-01-27 13:00:00,0.07096,217.771,26.787,1.5,0
2025-01-27 14:00:00,0.07979,222.737,28.219,1.4173,0
2025-01-27 15:00:00,0.08546,231.013,27.2,1.6524,0
2025-01-27 16:00:00,0.12488,264.356,23.534,1.8533,0
2025-01-27 17:00:00,0.11527,307.921,24.72,2.0859,0
2025-01-27 18:00:00,0.14057,310.758,24.791,2.3617,0
2025-01-27 19:00:00,0.1224,278.669,20.981,2.0983,0
2025-01-27 20:00:00,0.10614,252.383,18.923,1.7543,0
2025-01-27 21:00:00,0.08269,213.932,17.915,1.5201,0
2025-01-27 22:00:00,0.08463,198.444,17.87,1.4448,0
2025-01-27 23:00:00,0.07356,189.568,14.455,1.3257,0
2025-01-28 00:00:00,0.08404,186.491,16.68,1.2841,0
2025-01-28 01:00:00,0.07918,186.676,16.218,1.3436,0
2025-01-28 02:00:00,0.07078,194.824,19.504,1.3806,0
2025-01-28 03:00:00,0.09465,202.557,18.031,1.2823,0
2025-01-28 04:00:00,0.09046,207.001,21.484,1.4475,0
2025-01-28 05:00:00,0.08733,212.054,19.605,1.6178,0
2025-01-28 06:00:00,0.10839,251.166,23.187,1.9148,0
2025-01-28 07:00:00,0.12163,297.734,24.418,2.1489,0
2025-01-28 08:00:00,0.11959,306.746,24.439,2.3507,0
2025-01-28 09:00:00,0.12348,292.816,26.938,2.1267,0
2025-01-28 10:00:00,0.09919,274.645,29.133,1.8824,0
2025-01-28 11:00:00,0.08138,241.003,27.889,1.6759,0
2025-01-28 12:00:00,0.06598,215.312,26.452,1.667,0
2025-01-28 13:00:00,0.07919,218.65,28.257,1.553,0
2025-01-28 14:00:00,0.09226,218.951,26.596,1.5274,0
2025-01-28 15:00:00,0.08439,237.203,26.314,1.7959,0
2025-01-28 16:00:00,0.13689,266.587,25.384,1.8791,0
2025-01-28 17:00:00,0.13326,276.161,21.988,2.3097,0
2025-01-28 18:00:00,0.14565,303.898,20.544,2.1972,0
2025-01-28 19:00:00,0.13217,293.894,21.508,2.0427,0
2025-01-28 20:00:00,0.12888,246.782,18.855,,0
2025-01-28 21:00:00,0.08327,210.355,15.162,1.4849,0
2025-01-28 22:00:00,0.05461,204.487,18.228,1.3572,0
2025-01-28 23:00:00,0.07739,192.088,17.014,1.5664,0
2025-01-29 00:00:00,0.0887,196.386,15.779,1.3522,0
2025-01-29 01:00:00,0.08383,193.038,15.26,1.3563,0
2025-01-29 02:00:00,0.08542,192.485,18.442,1.3318,0
2025-01-29 03:00:00,0.0986,194.192,18.812,1.339,0
2025-01-29 04:00:00,0.08992,191.841,22.495,1.5678,0
2025-01-29 05:00:00,0.1023,221.671,21.587,1.4672,0
2025-01-29 06:00:00,0.09537,250.041,23.101,1.7764,0
2025-01-29 07:00:00,0.10949,297.322,23.988,2.1411,0
2025-01-29 08:00:00,0.14937,319.01,26.616,2.4373,0
2025-01-29 09:00:00,0.12384,307.815,27.628,2.1855,0
2025-01-29 10:00:00,0.09917,279.632,29.334,1.9946,0
2025-01-29 11:00:00,0.08527,236.563,27.805,1.697,0
2025-01-29 12:00:00,0.07766,234.692,28.113,1.6758,0
2025-01-29 13:00:00,0.07498,217.441,27.856,1.4071,0
2025-01-29 14:00:00,0.07006,214.55,28.781,1.641,0
2025-01-29 15:00:00,0.07472,235.176,28.676,1.6919,0
2025-01-29 16:00:00,0.10431,260.093,25.085,1.9716,0
2025-01-29 17:00:00,0.11552,298.898,23.679,2.0907,0
2025-01-29 18:00:00,0.14329,304.843,23.012,2.2771,0
2025-01-29 19:00:00,0.12615,287.486,20.788,2.1047,0
2025-01-29 20:00:00,0.10983,252.317,20.778,1.7527,0
2025-01-29 21:00:00,0.08379,,15.691,1.4104,0
2025-01-29 22:00:00,0.08388,201.112,16.447,1.3486,0
2025-01-29 23:00:00,0.08708,193.115,15.901,1.3519,0
2025-01-30 00:00:00,0.0906,190.608,14.003,1.2395,0
2025-01-30 01:00:00,0.08089,185.499,15.835,1.3014,0
2025-01-30 02:00:00,0.09507,196.318,16.493,1.1886,0
2025-01-30 03:00:00,0.08284,186.128,18.303,1.3479,0
2025-01-30 04:00:00,0.09485,197.732,21.123,1.5471,0
2025-01-30 05:00:00,0.08683,214.99,20.94,1.6479,0
2025-01-30 06:00:00,0.08489,254.96,21.55,1.8376,0
2025-01-30 07:00:00,0.12585,303.805,24.272,2.1846,0
2025-01-30 08:00:00,0.1387,315.384,27.046,2.2694,0
2025-01-30 09:00:00,0.12954,297.064,25.859,2.3189,0
2025-01-30 10:00:00,0.11171,264.826,26.891,2.0901,0
2025-01-30 11:00:00,0.08854,243.197,29.253,1.7297,0
2025-01-30 12:00:00,0.07577,219.001,28.521,1.7855,0
2025-01-30 13:00:00,0.09011,216.004,29.36,1.502,0
2025-01-30 14:00:00,0.09057,212.63,27.967,1.4699,0
2025-01-30 15:00:00,0.08599,233.43,27.872,1.639,0
2025-01-30 16:00:00,0.11996,268.261,24.545,1.8719,0
2025-01-30 17:00:00,0.11204,297.25,24.326,2.3509,0
2025-01-30 18:00:00,0.123,305.083,,2.2455,0
2025-01-30 19:00:00,0.14227,294.565,19.775,2.0289,0
2025-01-30 20:00:00,0.11707,243.751,17.911,1.7181,0
2025-01-30 21:00:00,0.08841,227.49,19.368,1.6591,0
2025-01-30 22:00:00,0.08878,206.183,17.17,1.4857,0
2025-01-30 23:00:00,0.0846,189.317,15.765,1.3007,0
2025-01-31 00:00:00,0.04905,180.538,16.822,1.1923,0
2025-01-31 01:00:00,0.07114,206.809,18.496,1.2774,0
2025-01-31 02:00:00,0.08151,188.301,15.005,1.4549,0
2025-01-31 03:00:00,0.07846,189.419,16.899,1.4116,0
2025-01-31 04:00:00,0.0883,206.985,18.83,1.4361,0
2025-01-31 05:00:00,0.10626,231.102,23.138,1.774,0
2025-01-31 06:00:00,0.10279,266.396,23.277,2.0271,0
2025-01-31 07:00:00,0.10994,,25.411,2.1793,0
2025-01-31 08:00:00,0.1339,315.707,,2.2971,0
2025-01-31 09:00:00,0.11871,292.763,25.837,2.142,0
2025-01-31 10:00:00,0.10477,273.859,28.671,1.9286,0
2025-01-31 11:00:00,0.08922,238.678,28.803,1.5908,0
2025-01-31 12:00:00,0.11236,225.81,29.596,1.4752,0
2025-01-31 13:00:00,0.0566,216.538,28.508,1.4059,0
2025-01-31 14:00:00,0.08079,220.248,28.468,1.6642,0
2025-01-31 15:00:00,0.09268,230.597,27.37,1.5633,0
2025-01-31 16:00:00,0.09727,270.823,26.871,2.0804,0
2025-01-31 17:00:00,0.13343,308.022,25.459,2.1245,0
2025-01-31 18:00:00,0.13976,302.947,20.994,2.3839,0
2025-01-31 19:00:00,0.12206,288.186,18.688,2.0522,0
2025-01-31 20:00:00,0.1034,256.636,21.14,1.7131,0
2025-01-31 21:00:00,0.09137,220.599,20.12,1.6819,0
2025-01-31 22:00:00,0.08408,187.23,16.517,1.5083,0
2025-01-31 23:00:00,0.0818,179.377,14.91,,0
2025-02-01 00:00:00,0.07975,185.648,17.206,1.3216,0
2025-02-01 01:00:00,0.08504,180.054,18.408,1.2939,0
2025-02-01 02:00:00,0.09116,205.016,20.048,1.3832,0
2025-02-01 03:00:00,0.06798,198.954,19.464,1.4036,0
2025-02-01 04:00:00,0.07273,202.77,19.641,1.4149,0
2025-02-01 05:00:00,0.07173,208.127,20.462,1.4388,0
2025-02-01 06:00:00,0.11704,247.217,23.1,1.8213,0
2025-02-01 07:00:00,0.12564,296.595,24.281,2.2215,0
2025-02-01 08:00:00,0.13606,326.247,24.869,2.2863,0
2025-02-01 09:00:00,0.10548,303.983,29.788,2.2217,0
2025-02-01 10:00:00,0.12806,278.727,30.425,1.9032,0
2025-02-01 11:00:00,0.08542,238.965,30.246,1.6825,0
2025-02-01 12:00:00,0.08747,221.065,27.982,1.6829,0
2025-02-01 13:00:00,0.09374,227.644,29.908,1.4735,0
2025-02-01 14:00:00,0.07361,220.902,29.05,1.6439,0
2025-02-01 15:00:00,0.08617,232.695,27.86,1.6993,0
2025-02-01 16:00:00,0.1088,276.091,27.586,1.9547,0
2025-02-01 17:00:00,0.15692,299.238,25.402,2.1235,0
2025-02-01 18:00:00,0.13361,319.094,23.975,2.2615,0
2025-02-01 19:00:00,0.14191,288.335,22.298,2.1351,0
2025-02-01 20:00:00,0.12111,261.13,20.496,1.7871,0
2025-02-01 21:00:00,0.09713,215.018,16.704,1.5545,0
2025-02-01 22:00:00,0.07346,202.094,17.991,1.4548,0
2025-02-01 23:00:00,0.09546,191.574,16.624,1.5262,0
2025-02-02 00:00:00,0.06402,184.136,15.698,1.3477,0
2025-02-02 01:00:00,0.10122,195.08,19.457,1.2291,0
2025-02-02 02:00:00,0.08452,194.049,20.113,1.4868,0
2025-02-02 03:00:00,0.05094,204.939,20.623,1.3961,0
2025-02-02 04:00:00,0.08125,203.621,20.54,1.6174,0
2025-02-02 05:00:00,0.10056,218.253,23.302,1.7446,0
2025-02-02 06:00:00,0.1038,248.395,23.249,1.8296,0
2025-02-02 07:00:00,0.13121,287.824,25.03,2.2343,0
2025-02-02 08:00:00,0.1198,318.244,24.922,2.2563,0
2025-02-02 09:00:00,0.10696,297.413,27.953,2.2206,0
2025-02-02 10:00:00,0.10579,271.308,28.503,2.0029,0
2025-02-02 11:00:00,0.0931,236.828,27.467,1.7787,0
2025-02-02 12:00:00,0.08127,222.846,29.173,1.6597,0
2025-02-02 13:00:00,0.09822,220.941,28.934,1.5561,0
2025-02-02 14:00:00,0.07525,227.155,30.587,1.8079,0
2025-02-02 15:00:00,0.09648,222.025,28.55,1.6767,0
2025-02-02 16:00:00,0.10746,262.83,26.248,1.7864,0
2025-02-02 17:00:00,0.10395,300.851,25.086,2.0642,0
2025-02-02 18:00:00,0.11417,320.945,23.287,2.3972,0
2025-02-02 19:00:00,0.12277,300.758,21.438,2.1165,0
2025-02-02 20:00:00,0.13042,241.234,18.935,1.818,0
2025-02-02 21:00:00,0.09966,215.701,18.81,1.5162,0
2025-02-02 22:00:00,0.06463,188.307,17.143,1.3693,0
2025-02-02 23:00:00,0.04542,198.464,15.938,1.2791,0
2025-02-03 00:00:00,0.0908,198.066,17.994,1.3976,0
2025-02-03 01:00:00,0.08086,194.248,18.054,1.3533,0
2025-02-03 02:00:00,0.09581,189.148,16.04,1.3675,0
2025-02-03 03:00:00,0.07218,204.038,18.99,1.415,0
2025-02-03 04:00:00,0.08954,214.279,21.575,1.4379,0
2025-02-03 05:00:00,0.10286,233.753,23.098,1.5072,0
2025-02-03 06:00:00,0.10127,264.072,24.611,1.7668,0
2025-02-03 07:00:00,0.11752,295.982,24.98,2.4179,0
2025-02-03 08:00:00,0.1303,320.071,,2.4287,0
2025-02-03 09:00:00,0.12914,305.793,26.322,2.3031,0
2025-02-03 10:00:00,0.10647,269.386,28.99,1.9022,0
2025-02-03 11:00:00,0.10441,238.446,29.631,1.7229,0
2025-02-03 12:00:00,0.07991,233.714,30.925,1.5491,0
2025-02-03 13:00:00,0.06755,231.574,30.496,1.4685,0
2025-02-03 14:00:00,0.10918,217.152,28.418,1.5296,0
2025-02-03 15:00:00,0.08547,231.621,26.13,1.7757,0
2025-02-03 16:00:00,0.09982,266.351,25.997,1.9785,0
2025-02-03 17:00:00,0.12184,301.446,25.194,2.1013,0
2025-02-03 18:00:00,0.13081,307.655,23.138,2.2519,0
2025-02-03 19:00:00,0.11799,301.302,21.134,2.178,0
2025-02-03 20:00:00,0.10643,255.617,20.684,1.7858,0
2025-02-03 21:00:00,0.09223,220.405,18.533,1.5618,0
2025-02-03 22:00:00,0.08743,208.861,17.43,1.442,0
2025-02-03 23:00:00,0.05445,190.892,17.958,1.4037,0
2025-02-04 00:00:00,0.10457,189.46,17.042,1.366,0
2025-02-04 01:00:00,0.08025,184.556,18.022,1.3083,0
2025-02-04 02:00:00,0.08909,192.611,18.656,1.3278,0
2025-02-04 03:00:00,0.06621,184.561,17.914,1.281,0
2025-02-04 04:00:00,0.07968,208.08,19.947,1.3227,0
2025-02-04 05:00:00,0.08464,230.581,23.697,1.6237,0
2025-02-04 06:00:00,0.12428,254.459,22.13,1.9185,0
2025-02-04 07:00:00,0.1156,292.346,22.537,2.0287,0
2025-02-04 08:00:00,0.1391,317.778,24.29,2.3162,0
2025-02-04 09:00:00,0.11483,297.189,27.802,2.2808,0
2025-02-04 10:00:00,0.10121,271.268,28.758,1.8057,0
2025-02-04 11:00:00,0.08978,243.801,29.179,1.6937,0
2025-02-04 12:00:00,0.10086,216.339,30.981,1.7469,0
2025-02-04 13:00:00,0.06081,216.495,26.113,1.5519,0
2025-02-04 14:00:00,0.06967,213.238,29.196,1.4387,0
2025-02-04 15:00:00,0.06936,239.869,29.641,1.7749,0
2025-02-04 16:00:00,0.0936,255.53,25.171,1.839,0
2025-02-04 17:00:00,0.11289,305.913,24.621,2.2257,0
2025-02-04 18:00:00,0.11063,302.761,22.621,2.2141,0
2025-02-04 19:00:00,0.11382,279.605,20.898,2.1103,0
2025-02-04 20:00:00,0.08247,252.728,20.133,1.7803,0
2025-02-04 21:00:00,0.08049,219.905,20.995,1.5926,0
2025-02-04 22:00:00,0.09974,195.796,20.533,1.411,0
2025-02-04 23:00:00,0.08759,195.413,17.326,1.345,0
2025-02-05 00:00:00,0.08425,184.155,19.953,1.2953,0
2025-02-05 01:00:00,0.06998,185.633,17.914,1.3982,0
2025-02-05 02:00:00,0.06369,194.225,20.575,1.4147,0
2025-02-05 03:00:00,0.06907,201.244,19.312,1.2634,0
2025-02-05 04:00:00,0.08482,213.208,20.824,1.5402,0
2025-02-05 05:00:00,0.10313,232.275,22.553,1.6016,0
2025-02-05 06:00:00,0.11747,266.441,27.482,1.9464,0
2025-02-05 07:00:00,0.1302,286.163,26.241,2.2558,0
2025-02-05 08:00:00,0.12115,318.764,25.818,2.3435,0
